Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,33,1,589,0,28,4,4,1,1096,2,1,79,3,2,6,3,2,5207,22949,1,1,1,12,3,2,80,1,15,3,3,15,14,5,7
0,40,1,898,1,6,2,3,1,1097,3,1,38,3,4,3,4,1,16437,17381,1,1,1,21,4,4,80,0,21,2,3,21,7,7,7
0,40,0,1142,0,8,2,4,1,1099,4,1,72,3,2,4,4,0,4069,8841,3,1,1,18,3,3,80,0,8,2,3,2,2,2,2
0,32,1,824,0,5,2,4,1,1102,4,0,67,2,2,7,2,2,5878,15624,3,1,0,12,3,1,80,1,12,2,3,7,1,2,5
0,48,1,492,2,16,4,4,1,1104,3,0,96,3,2,2,3,0,6439,13693,8,1,0,14,3,3,80,1,18,2,3,8,7,7,7
0,33,1,1242,2,8,4,4,1,1106,1,1,46,3,2,2,1,2,6392,10589,2,1,0,13,3,4,80,1,8,6,1,2,2,2,2
1,30,1,740,2,1,3,4,1,1107,2,1,64,2,2,2,1,2,9714,5323,1,1,0,11,3,4,80,1,10,4,3,10,8,6,7
0,35,1,992,0,1,3,3,1,1109,4,1,68,2,1,6,1,1,2450,21731,1,1,0,19,3,2,80,0,3,3,3,3,0,1,2
0,30,1,1288,2,29,4,0,1,1110,3,1,33,3,3,2,2,2,9250,17799,3,1,0,12,3,2,80,1,9,3,3,4,2,1,3
1,35,1,104,0,2,3,4,1,1111,1,0,69,3,1,6,1,0,2074,26619,1,1,1,12,3,4,80,1,1,2,3,1,0,0,0
1,53,1,607,0,2,5,0,1,1112,3,0,78,2,3,5,4,2,10169,14618,0,1,0,16,3,2,80,1,34,4,3,33,7,1,9
1,38,1,903,0,2,3,3,1,1113,3,1,81,3,2,5,2,2,4855,7653,4,1,0,11,3,1,80,2,7,2,3,5,2,1,4
0,32,0,1200,0,1,4,0,1,1114,4,1,62,3,2,7,1,2,4087,25174,4,1,0,14,3,2,80,1,9,3,2,6,5,1,2
0,48,1,1108,0,15,4,5,1,1115,3,0,65,3,1,7,1,2,2367,16530,8,1,0,12,3,4,80,1,10,3,2,8,2,7,6
0,34,1,479,0,7,4,3,1,1116,1,1,35,3,1,7,4,1,2972,22061,1,1,0,13,3,3,80,0,1,4,1,1,0,0,0
0,55,1,685,2,26,5,2,1,1117,3,1,60,2,5,3,4,2,19586,23037,1,1,0,21,4,3,80,1,36,3,3,36,6,2,13
0,34,1,1351,0,1,4,4,1,1118,2,1,45,3,2,7,4,2,5484,13008,9,1,0,17,3,2,80,1,9,3,2,2,2,2,1
0,29,1,1370,0,3,1,3,1,1123,2,1,87,3,1,6,1,1,4723,16213,1,1,1,18,3,4,80,0,10,3,3,10,9,1,5
0,35,1,670,0,10,4,3,1,1124,1,0,51,3,2,4,3,1,6142,4223,3,1,1,16,3,3,80,0,10,4,3,5,2,0,4
0,39,1,1462,2,6,3,3,1,1125,4,1,38,4,3,2,3,2,8237,4658,2,1,0,11,3,1,80,1,11,3,3,7,6,7,6
0,50,1,264,2,9,3,2,1,1127,3,1,59,3,5,3,3,2,19331,19519,4,1,1,16,3,3,80,1,27,2,3,1,0,0,0
0,36,2,1302,0,6,4,4,1,1129,1,1,80,4,2,6,1,2,5562,19711,3,1,1,13,3,4,80,1,9,3,3,3,2,0,2
0,40,1,118,2,14,2,4,1,1133,4,0,84,3,2,2,1,2,4639,11262,1,1,0,15,3,3,80,1,5,2,3,5,4,1,2
0,43,1,990,0,27,3,0,1,1134,4,1,87,4,1,6,2,0,4876,5855,5,1,0,12,3,3,80,1,8,0,3,6,4,0,2
0,35,1,1349,0,7,2,4,1,1135,3,1,63,2,1,6,4,2,2690,7713,1,1,0,18,3,4,80,1,1,5,2,1,0,0,1
0,46,1,563,2,1,4,4,1,1136,4,1,56,4,4,3,1,1,17567,3156,1,1,0,15,3,2,80,0,27,5,1,26,0,0,12
0,50,2,1234,0,20,5,3,1,1139,2,1,41,3,4,4,3,2,11245,20689,2,1,1,15,3,3,80,1,32,3,3,30,8,12,13
0,32,1,634,0,5,4,5,1,1140,2,0,35,4,1,7,4,2,3312,18783,3,1,0,17,3,4,80,2,6,3,3,3,2,0,2
0,30,1,241,0,7,3,3,1,1142,2,1,48,2,1,7,2,2,2141,5348,1,1,0,12,3,2,80,1,6,3,2,6,4,1,1
0,45,1,1015,0,5,5,3,1,1143,3,0,50,1,2,6,1,1,5769,23447,1,1,1,14,3,1,80,0,10,3,3,10,7,1,4
0,45,0,336,2,26,3,2,1,1144,1,1,52,2,2,2,1,2,4385,24162,1,1,0,15,3,1,80,1,10,2,3,10,7,4,5
0,31,2,715,2,2,4,5,1,1145,4,1,54,3,2,2,1,1,5332,21602,7,1,0,13,3,4,80,0,10,3,3,5,2,0,3
0,36,1,559,0,12,4,4,1,1146,3,0,76,3,2,5,3,2,4663,12421,9,1,1,12,3,2,80,2,7,2,3,3,2,1,1
0,34,2,426,0,10,4,4,1,1147,3,1,42,4,2,5,4,0,4724,17000,1,1,0,13,3,1,80,1,9,3,3,9,7,7,2
0,27,1,1302,0,19,3,5,1,1150,4,1,67,2,1,6,1,0,4066,16290,1,1,0,11,3,1,80,2,7,3,3,7,7,0,7
0,35,1,819,0,18,5,4,1,1151,2,1,48,4,2,7,1,2,5208,26312,1,1,0,11,3,4,80,0,16,2,3,16,15,1,10
0,21,1,546,0,5,1,3,1,1153,3,1,97,3,1,7,4,1,3117,26009,1,1,0,18,3,3,80,0,3,2,3,2,2,2,2
0,40,1,884,0,15,3,4,1,1157,1,0,80,2,3,5,3,2,10435,25800,1,1,0,13,3,4,80,2,18,2,3,18,15,14,12
0,45,1,1329,0,2,2,5,1,1161,4,0,59,2,2,5,4,0,5770,5388,1,1,0,19,3,1,80,2,10,3,3,10,7,3,9
0,38,1,397,0,2,2,3,1,1162,4,0,54,2,3,5,3,2,7756,14199,3,1,1,19,3,4,80,1,10,6,4,5,4,0,2
1,35,1,737,2,10,3,3,1,1163,4,1,55,2,3,2,1,2,10306,21530,9,1,0,17,3,3,80,0,15,3,3,13,12,6,0
0,44,2,602,1,1,5,1,1,1166,1,1,37,3,2,0,4,2,5743,10503,4,1,1,11,3,3,80,0,14,3,3,10,7,0,2
1,35,1,763,2,15,2,3,1,1168,1,1,59,1,2,2,4,0,5440,22098,6,1,1,14,3,4,80,2,7,2,2,2,2,2,2
0,27,1,486,0,8,3,3,1,1170,2,0,86,4,1,7,3,2,3517,22490,7,1,0,17,3,1,80,0,5,0,3,3,2,0,2
0,27,2,591,0,2,3,3,1,1171,4,1,87,3,1,7,4,1,2580,6297,2,1,0,13,3,3,80,0,6,0,2,4,2,1,2
0,29,1,469,2,10,3,3,1,1173,3,1,42,2,2,2,3,1,5869,23413,9,1,0,11,3,3,80,0,8,2,3,5,2,1,4
0,36,1,711,0,5,4,4,1,1174,2,0,42,3,3,4,1,2,8008,22792,4,1,0,12,3,3,80,2,9,6,3,3,2,0,2
0,25,2,772,0,2,1,4,1,1175,4,1,77,4,2,5,3,0,5206,4973,1,1,0,17,3,3,80,2,7,6,3,7,7,0,7
0,49,1,301,0,22,4,5,1,1177,1,0,72,3,4,8,2,2,16413,3498,3,1,0,16,3,2,80,2,27,2,3,4,2,1,2
0,50,1,813,0,17,5,4,1,1178,4,0,50,2,3,8,1,0,13269,21981,5,1,0,15,3,3,80,3,19,3,3,14,11,1,11
0,20,1,1141,2,2,3,3,1,1179,3,0,31,3,1,1,3,1,2783,13251,1,1,0,19,3,1,80,0,2,3,3,2,2,2,2
0,34,1,1130,0,3,3,4,1,1180,4,0,66,3,2,7,2,0,5433,19332,1,1,0,12,3,3,80,1,11,2,3,11,8,7,9
0,36,1,311,0,7,3,4,1,1181,1,1,77,3,1,6,2,1,2013,10950,2,1,0,11,3,3,80,0,15,4,3,4,3,1,3
0,49,1,465,0,6,1,4,1,1182,3,0,41,2,4,4,3,2,13966,11652,2,1,1,19,3,2,80,1,30,3,3,15,11,2,12
0,36,1,1040,0,3,2,4,1,1184,4,1,79,4,2,4,1,0,6842,26308,6,1,0,20,4,1,80,1,13,3,3,5,4,0,4
0,54,1,584,0,22,5,3,1,1185,2,0,91,3,4,3,3,2,17426,18685,3,1,0,25,4,3,80,1,36,6,3,10,8,4,7
1,35,2,880,2,12,4,5,1,1187,4,1,36,3,2,2,4,1,4581,10414,3,1,1,24,4,1,80,0,13,2,4,11,9,6,7
0,38,2,1189,0,1,3,4,1,1188,4,1,90,3,2,7,4,2,4735,9867,7,1,0,15,3,4,80,2,19,4,4,13,11,2,9
0,29,1,991,2,5,3,3,1,1189,1,1,43,2,2,2,2,0,4187,3356,1,1,1,13,3,2,80,1,10,3,2,10,0,0,9
0,33,1,392,2,2,4,3,1,1190,4,1,93,3,2,2,4,0,5505,3921,1,1,0,14,3,3,80,2,6,5,3,6,2,0,4
0,38,2,148,0,2,3,3,1,1194,4,0,42,2,1,6,2,1,2440,23826,1,1,0,22,4,2,80,0,4,3,3,4,3,3,3
0,47,1,1225,2,2,4,4,1,1195,2,0,47,4,4,3,2,0,15972,21086,6,1,0,14,3,3,80,3,29,2,3,3,2,1,2
0,49,1,809,0,1,3,4,1,1196,3,1,36,3,4,3,3,1,15379,22384,4,1,0,14,3,1,80,0,23,2,3,8,7,0,0
0,41,1,1206,2,23,2,4,1,1197,4,1,80,3,3,2,3,1,7082,11591,3,1,1,16,3,4,80,0,21,2,3,2,0,0,2
0,20,1,727,2,9,1,4,1,1198,4,1,54,3,1,1,1,1,2728,21082,1,1,0,11,3,1,80,0,2,3,3,2,2,0,2
1,23,1,1320,0,8,1,3,1,1202,4,1,93,2,1,6,3,1,3989,20586,1,1,1,11,3,1,80,0,5,2,3,5,4,1,2
0,38,1,1495,0,4,2,3,1,1203,4,0,87,3,1,6,3,2,3306,26176,7,1,0,19,3,4,80,1,7,5,2,0,0,0,0
1,48,2,708,2,7,2,3,1,1205,4,0,95,3,1,1,3,2,2655,11740,2,1,1,11,3,3,80,2,19,3,3,9,7,7,7
1,32,1,1259,0,2,4,4,1,1206,4,1,95,3,1,6,2,1,1393,24852,1,1,0,12,3,1,80,0,1,2,3,1,0,0,0
0,26,0,786,0,7,3,3,1,1207,4,1,76,3,1,6,4,1,2570,11925,1,1,0,20,4,3,80,0,7,5,3,7,7,5,7
0,55,1,1441,0,22,3,0,1,1208,1,1,94,2,1,7,2,0,3537,23737,5,1,0,12,3,4,80,1,8,1,3,4,2,1,2
0,34,1,1157,0,5,2,3,1,1209,2,1,57,2,2,6,4,2,3986,11912,1,1,0,14,3,3,80,1,15,3,4,15,10,4,13
0,60,1,370,0,1,4,3,1,1210,3,1,92,1,3,4,4,0,10883,20467,3,1,0,20,4,3,80,1,19,2,4,1,0,0,0
0,33,1,267,0,21,3,3,1,1211,2,1,79,4,1,6,2,2,2028,13637,1,1,0,18,3,4,80,3,14,6,3,14,11,2,13
0,37,2,1278,2,1,4,3,1,1212,3,1,31,1,2,2,4,0,9525,7677,1,1,0,14,3,3,80,2,6,2,2,6,3,1,3
0,34,1,678,0,19,3,4,1,1213,2,0,35,2,1,7,4,2,2929,20338,1,1,0,12,3,2,80,0,10,3,3,10,9,8,7
1,23,1,427,2,7,3,4,1,1214,3,1,99,3,1,1,4,0,2275,25103,1,1,1,21,4,2,80,1,3,2,3,3,2,0,2
0,43,1,1179,2,2,3,3,1,1217,4,1,73,3,2,2,4,2,7847,6069,1,1,1,17,3,1,80,1,10,3,3,10,9,8,8
0,24,1,581,0,9,3,3,1,1218,3,1,62,4,1,7,3,2,4401,17616,1,1,0,16,3,4,80,1,5,1,3,5,3,0,4
0,29,1,1082,0,9,4,3,1,1220,4,0,43,3,1,6,3,2,2974,25412,9,1,0,17,3,3,80,1,9,2,3,5,3,1,2
0,45,0,1238,0,1,1,4,1,1222,3,1,74,2,3,4,3,2,10748,3395,3,1,0,23,4,4,80,1,25,3,2,23,15,14,4
1,47,2,1093,2,9,3,4,1,1224,3,1,82,1,4,2,3,2,12936,24164,7,1,0,11,3,3,80,0,25,3,1,23,5,14,10
0,26,1,390,0,17,4,3,1,1225,4,1,62,1,1,6,3,2,2305,6217,1,1,0,15,3,3,80,3,3,3,4,3,2,0,2
0,45,1,1005,0,28,2,0,1,1226,4,0,48,2,4,8,2,1,16704,17119,1,1,0,11,3,3,80,0,21,2,3,21,6,8,6
0,32,2,585,0,10,3,4,1,1227,1,1,56,3,1,7,3,2,3433,17360,6,1,0,13,3,1,80,1,10,3,2,5,2,1,3
0,31,1,741,0,2,4,4,1,1228,2,1,69,3,1,6,3,2,3477,18103,1,1,0,14,3,4,80,1,6,2,4,5,2,0,3
0,41,0,552,1,4,3,1,1,1229,3,1,60,1,2,0,2,2,6430,20794,6,1,0,19,3,2,80,1,10,4,3,3,2,1,2
0,40,1,369,0,8,2,4,1,1230,2,0,92,3,2,5,1,2,6516,5041,2,1,1,16,3,2,80,1,18,3,3,1,0,0,0
0,24,1,506,0,29,1,3,1,1231,2,1,91,3,1,6,1,0,3907,3622,1,1,0,13,3,2,80,3,6,2,4,6,2,1,2
0,46,1,717,0,13,4,4,1,1232,3,1,34,3,2,4,2,1,5562,9697,6,1,0,14,3,4,80,0,19,3,3,10,7,0,9
0,35,1,1370,0,27,4,4,1,1233,4,1,49,3,2,5,3,2,6883,5151,2,1,0,16,3,2,80,1,17,3,3,7,7,0,7
0,30,1,793,0,16,1,4,1,1234,2,1,33,3,1,7,4,2,2862,3811,1,1,0,12,3,2,80,1,10,2,2,10,0,0,8
0,47,0,543,2,2,4,2,1,1235,3,1,87,3,2,2,2,2,4978,3536,7,1,0,11,3,4,80,1,4,3,1,1,0,0,0
0,46,1,1277,2,2,3,4,1,1236,3,1,74,3,3,2,4,0,10368,5596,4,1,1,12,3,2,80,1,13,5,2,10,6,0,3
0,23,1,160,0,4,1,3,1,1239,3,0,51,3,1,6,2,1,3295,12862,1,1,0,13,3,3,80,0,3,3,1,3,2,1,2
0,31,2,163,0,24,1,0,1,1240,4,0,30,3,2,5,4,1,5238,6670,2,1,0,20,4,4,80,0,9,3,2,5,4,1,4
0,39,0,792,0,1,3,4,1,1241,4,1,77,3,2,6,4,2,6472,8989,1,1,1,15,3,4,80,1,9,2,3,9,8,5,8
0,32,1,371,2,19,3,4,1,1242,4,1,80,1,3,2,3,2,9610,3840,3,1,0,13,3,3,80,1,10,2,1,4,3,0,2
0,40,1,611,2,7,4,3,1,1243,2,1,88,3,5,3,2,1,19833,4349,1,1,0,14,3,2,80,0,21,3,2,21,8,12,8
0,30,2,1312,0,2,4,0,1,1245,4,0,78,2,1,7,1,1,4968,26427,0,1,0,16,3,4,80,0,10,2,3,9,7,0,7
0,24,2,897,1,10,3,3,1,1246,1,1,59,3,1,0,4,2,2145,2097,0,1,0,14,3,4,80,1,3,2,3,2,2,2,1
0,31,1,1003,2,5,3,0,1,1248,1,1,51,3,2,2,3,2,8346,20943,1,1,0,19,3,3,80,1,6,3,3,5,2,0,2
0,27,1,1054,0,8,3,3,1,1249,3,0,67,3,1,7,4,1,3445,6152,1,1,0,11,3,3,80,0,6,5,2,6,2,1,4
1,29,1,428,2,9,3,2,1,1250,2,0,52,1,1,1,2,1,2760,14630,1,1,0,13,3,3,80,0,2,3,3,2,2,2,2
0,34,1,181,0,2,4,3,1,1253,4,1,97,4,1,7,4,2,2932,5586,0,1,1,14,3,1,80,3,6,3,3,5,0,1,2
0,49,1,1313,2,11,4,2,1,1255,4,0,80,3,2,2,4,1,4507,8191,3,1,0,12,3,3,80,0,8,1,4,5,1,0,4
0,29,1,590,0,4,3,0,1,1259,4,0,91,2,1,7,1,0,2109,10007,1,1,0,13,3,3,80,1,1,2,3,1,0,0,0
0,30,1,305,0,16,3,4,1,1260,3,1,58,4,2,4,3,2,5294,9128,3,1,0,16,3,3,80,1,10,3,3,7,0,1,7
0,32,0,953,0,5,4,0,1,1261,2,1,65,3,1,7,2,1,2718,17674,2,1,0,14,3,2,80,0,12,3,3,7,7,0,7
0,38,1,833,0,18,3,3,1,1262,2,1,60,1,2,4,4,2,5811,24539,3,1,1,16,3,3,80,1,15,2,3,1,0,1,0
1,43,2,807,0,17,3,0,1,1263,3,1,38,2,1,7,3,2,2437,15587,9,1,1,16,3,4,80,1,6,4,3,1,0,0,0
0,55,1,478,0,2,3,3,1,1265,3,1,60,2,5,8,1,2,19038,19805,8,1,0,12,3,2,80,3,34,2,3,1,0,0,0
0,33,0,775,0,4,3,0,1,1266,4,1,90,3,2,7,2,0,3055,6194,5,1,0,15,3,4,80,2,11,2,2,9,8,1,7
0,34,0,1375,2,10,3,4,1,1268,4,1,87,3,2,2,3,0,4001,12313,1,1,1,14,3,3,80,1,15,3,3,15,14,0,7
0,53,0,661,0,1,4,3,1,1269,1,0,60,2,4,5,3,2,12965,22308,4,1,1,20,4,4,80,3,27,2,2,3,2,0,2
0,43,1,244,1,2,3,4,1,1270,2,1,97,3,1,0,4,1,3539,5033,0,1,0,13,3,2,80,0,10,5,3,9,7,1,8
0,34,1,511,2,3,2,4,1,1271,4,0,32,1,2,2,4,1,6029,25353,5,1,0,12,3,1,80,0,6,3,3,2,2,2,2
1,21,1,337,2,7,1,2,1,1272,2,1,31,3,1,1,2,1,2679,4567,1,1,0,13,3,2,80,0,1,3,3,1,0,1,0
0,38,1,1153,0,6,2,5,1,1273,4,0,40,2,1,6,3,2,3702,16376,1,1,0,11,3,2,80,1,5,3,3,5,4,0,4
1,22,1,1294,0,8,1,3,1,1274,3,0,79,3,1,6,1,2,2398,15999,1,1,1,17,3,3,80,0,1,6,3,1,0,0,0
0,51,1,942,0,3,3,0,1,1276,1,0,53,3,3,3,3,2,13116,22984,2,1,0,11,3,4,80,0,15,2,3,2,2,2,2
0,37,1,589,2,9,2,2,1,1277,2,1,46,2,2,2,2,2,4189,8800,1,1,0,14,3,1,80,2,5,2,3,5,2,0,3
0,46,1,734,0,2,4,3,1,1278,3,1,46,3,5,8,4,0,19328,14218,7,1,1,17,3,3,80,1,24,3,3,2,1,2,2
0,36,1,1383,0,10,3,4,1,1279,4,1,90,3,3,4,1,2,8321,25949,7,1,1,13,3,4,80,1,15,1,3,12,8,5,7
1,44,2,429,0,1,2,3,1,1280,3,1,99,3,1,7,2,0,2342,11092,1,1,1,12,3,3,80,3,6,2,2,5,3,2,3
0,37,1,1239,1,8,2,5,1,1281,3,1,89,3,2,0,2,0,4071,12832,2,1,0,13,3,3,80,0,19,4,2,10,0,4,7
0,28,1,1181,0,1,3,4,1,1284,3,1,82,3,1,7,4,2,2044,5531,1,1,0,11,3,3,80,1,5,6,4,5,3,0,3
0,39,1,1253,0,10,1,3,1,1285,3,1,65,3,3,8,3,1,13464,7914,7,1,0,21,4,3,80,0,9,3,3,4,3,2,2
0,42,1,1128,0,13,3,3,1,1288,2,1,95,4,2,4,1,2,5538,5696,5,1,0,18,3,3,80,2,10,2,2,0,0,0,0
0,38,0,1336,1,2,3,1,1,1290,1,1,100,3,1,0,2,0,2592,7129,5,1,0,13,3,4,80,3,13,3,3,11,10,3,8
1,34,2,234,0,9,4,4,1,1291,4,1,93,3,2,6,1,2,5346,6208,4,1,0,17,3,3,80,1,11,3,2,7,1,0,7
1,37,1,370,0,10,4,3,1,1292,4,1,58,3,2,5,1,1,4213,4992,1,1,0,15,3,2,80,0,10,4,1,10,3,0,8
0,43,0,343,0,9,3,4,1,1294,1,1,52,3,1,7,3,1,2438,24978,4,1,0,13,3,3,80,0,7,2,2,3,2,1,2
0,41,1,447,0,5,3,4,1,1295,2,1,85,4,2,4,2,1,6870,15530,3,1,0,12,3,1,80,0,11,3,1,3,2,1,2
0,41,1,796,2,4,1,2,1,1296,3,0,81,3,3,2,3,0,10447,26458,0,1,1,13,3,4,80,1,23,3,4,22,14,13,5
0,30,1,1092,0,10,3,3,1,1297,1,0,64,3,3,5,3,1,9667,2739,9,1,0,14,3,2,80,0,9,3,3,7,7,0,2
1,26,1,920,1,20,2,3,1,1298,4,0,69,3,1,0,2,2,2148,6889,0,1,1,11,3,3,80,0,6,3,3,5,1,1,4
1,46,1,261,0,21,2,3,1,1299,4,0,66,3,2,4,2,2,8926,10842,4,1,0,22,4,4,80,1,13,2,4,9,7,3,7
0,40,1,1194,0,1,3,4,1,1300,3,0,52,3,2,4,4,0,6513,9060,4,1,0,17,3,4,80,1,12,3,3,5,3,0,3
0,58,0,350,2,2,3,3,1,1302,2,1,52,3,4,3,2,0,16291,22577,4,1,0,22,4,4,80,1,37,0,2,16,9,14,14
0,47,1,1001,0,4,3,4,1,1304,3,0,92,2,3,5,2,0,10333,19271,8,1,1,12,3,3,80,1,28,4,3,22,11,14,10
0,54,1,431,0,7,4,3,1,1306,4,0,68,3,2,7,4,2,6854,15696,4,1,0,15,3,2,80,1,14,2,2,7,1,1,7
0,38,1,723,2,2,4,2,1,1309,2,0,77,1,2,1,4,2,5405,4244,2,1,1,20,4,1,80,2,20,4,2,4,2,0,3
0,26,1,572,2,10,3,3,1,1310,3,1,46,3,2,2,4,1,4684,9125,1,1,0,13,3,1,80,0,5,4,3,5,3,1,2
0,58,2,1216,0,15,4,4,1,1311,1,1,87,3,4,8,3,2,15787,21624,2,1,1,14,3,2,80,0,23,3,3,2,2,2,2
0,18,0,1431,0,14,3,3,1,1312,2,0,33,3,1,7,3,1,1514,8018,1,1,0,16,3,3,80,0,0,4,1,0,0,0,0
0,45,0,589,2,2,4,4,1,1315,3,0,67,3,2,2,3,2,5154,19665,4,1,0,22,4,2,80,2,10,3,4,8,7,5,7
0,43,2,1422,2,2,4,4,1,1317,1,1,92,3,2,2,4,2,5675,19246,1,1,0,20,4,3,80,1,7,5,3,7,7,7,7
0,27,2,1297,0,5,2,4,1,1318,4,0,53,3,1,6,4,1,2379,19826,0,1,1,14,3,3,80,0,6,3,2,5,4,0,2
0,42,0,355,0,10,4,0,1,1321,3,1,38,3,1,7,3,2,2936,6161,3,1,0,22,4,2,80,2,10,1,2,6,3,3,3
0,47,1,207,0,9,4,4,1,1322,2,0,64,3,1,6,3,1,2105,5411,4,1,0,12,3,3,80,0,7,2,3,2,2,2,0
0,28,0,280,1,1,2,4,1,1324,3,1,43,3,1,0,4,0,2706,10494,1,1,0,15,3,2,80,1,3,2,3,3,2,2,2
0,42,1,1142,0,8,3,4,1,1326,4,1,81,3,1,6,3,1,3968,13624,4,1,0,13,3,4,80,0,8,3,3,0,0,0,0
1,32,1,414,2,2,4,2,1,1327,3,1,82,2,2,2,2,1,9907,26186,7,1,1,12,3,3,80,0,7,3,2,2,2,2,2
0,46,1,1319,2,3,3,0,1,1328,1,0,45,4,4,2,1,0,13225,7739,2,1,0,12,3,4,80,1,25,5,3,19,17,2,8
0,27,1,728,2,23,1,3,1,1329,2,0,36,2,2,1,3,2,3540,7018,1,1,0,21,4,4,80,1,9,5,3,9,8,5,8
1,29,2,459,0,24,2,4,1,1333,4,1,73,2,1,7,4,1,2439,14753,1,1,1,24,4,2,80,0,1,3,2,1,0,1,0
1,46,1,1254,2,10,3,4,1,1334,3,0,64,3,3,2,2,2,7314,14011,5,1,0,21,4,3,80,3,14,2,3,8,7,0,7
0,39,1,835,0,19,4,5,1,1336,4,1,41,3,2,7,4,0,3902,5141,8,1,0,14,3,2,80,3,7,2,3,2,2,2,2
0,28,1,1172,2,3,3,3,1,1338,2,0,78,3,1,1,2,2,2856,3692,1,1,0,19,3,4,80,1,1,3,3,1,0,0,0
1,30,1,945,2,9,3,3,1,1339,2,1,89,3,1,1,4,1,1081,16019,1,1,0,13,3,3,80,0,1,3,2,1,0,0,0
1,22,1,391,0,7,1,4,1,1340,4,1,75,3,1,7,2,1,2472,26092,1,1,1,23,4,1,80,0,1,2,3,1,0,0,0
0,29,1,592,0,7,3,4,1,1344,4,1,59,3,1,6,1,1,2062,19384,3,1,0,14,3,2,80,0,11,2,3,3,2,1,2
0,37,1,783,0,7,4,3,1,1345,4,1,78,3,2,7,1,2,4284,13588,5,1,1,22,4,3,80,1,16,2,3,5,3,0,4
0,45,1,556,0,25,2,4,1,1347,2,0,93,2,2,5,4,2,5906,23888,0,1,0,13,3,4,80,2,10,2,2,9,8,3,8
0,40,1,1137,0,1,4,4,1,1349,1,1,98,3,4,3,1,0,16823,18991,2,1,0,11,3,1,80,1,22,3,3,19,7,11,16
0,26,1,482,0,1,2,4,1,1350,2,0,90,2,1,7,3,2,2933,14908,1,1,1,13,3,3,80,1,1,3,2,1,0,1,0
0,27,1,511,2,2,2,3,1,1351,1,0,89,4,2,2,3,1,6500,26997,0,1,0,14,3,2,80,0,9,5,2,8,7,0,7
0,44,1,170,0,1,4,4,1,1353,2,1,78,4,2,4,1,2,5033,9364,2,1,0,15,3,4,80,1,10,5,3,2,0,2,2
1,56,1,1162,0,24,2,4,1,1355,1,1,97,3,1,6,4,1,2587,10261,1,1,0,16,3,4,80,0,5,3,3,4,2,1,0
0,36,1,335,2,17,2,2,1,1356,3,1,33,2,2,2,2,2,5507,16822,2,1,0,16,3,3,80,2,12,1,1,4,2,1,3
0,41,1,337,2,8,3,2,1,1357,3,0,54,3,2,2,2,2,4393,26841,5,1,0,21,4,3,80,1,14,3,3,5,4,1,4
0,42,1,1396,0,6,3,3,1,1358,3,1,83,3,3,8,1,2,13348,14842,9,1,0,13,3,2,80,1,18,3,4,13,7,5,7
0,31,1,471,0,4,3,3,1,1361,1,0,62,4,1,6,3,0,3978,16031,8,1,0,12,3,2,80,1,4,0,2,2,2,2,2
0,26,2,1096,0,6,3,5,1,1362,3,1,61,4,1,6,4,2,2544,7102,0,1,0,18,3,1,80,1,8,3,3,7,7,7,7
0,45,2,1297,0,1,4,3,1,1363,2,1,44,3,2,4,3,1,5399,14511,4,1,0,12,3,3,80,0,12,3,3,4,2,0,3
0,33,1,217,2,10,4,2,1,1364,2,1,43,3,2,2,3,1,5487,10410,1,1,0,14,3,2,80,0,10,2,2,10,4,0,9
0,28,2,783,2,1,2,4,1,1365,3,1,42,2,2,2,4,2,6834,19255,1,1,1,12,3,3,80,1,7,2,3,7,7,0,7
1,29,2,746,2,24,3,0,1,1366,3,1,45,4,1,1,1,1,1091,10642,1,1,0,17,3,4,80,0,1,3,3,1,0,0,0
0,39,0,1251,2,21,4,4,1,1367,1,0,32,1,2,2,3,2,5736,3987,6,1,0,19,3,3,80,1,10,1,3,3,2,1,2
0,27,1,1354,0,2,4,0,1,1368,2,1,41,3,1,7,2,2,2226,6073,1,1,0,11,3,3,80,1,6,3,2,5,3,1,2
0,34,2,735,0,22,4,5,1,1369,3,1,86,2,2,7,4,2,5747,26496,1,1,1,15,3,2,80,0,16,3,3,15,10,6,11
1,28,1,1475,2,13,2,2,1,1370,4,0,84,3,2,2,3,1,9854,23352,3,1,1,11,3,4,80,0,6,0,3,2,0,2,2
0,56,1,1443,2,11,5,2,1,1372,4,0,89,2,2,2,1,2,5380,20328,4,1,0,16,3,3,80,1,6,3,3,0,0,0,0
0,39,1,867,0,9,2,3,1,1373,1,1,87,3,2,5,1,2,5151,12315,1,1,0,25,4,4,80,1,10,3,3,10,0,7,9
0,38,2,1394,0,8,3,3,1,1374,4,0,58,2,2,7,2,0,2133,18115,1,1,1,16,3,3,80,1,20,3,3,20,11,0,7
1,32,2,238,0,5,2,4,1,1376,1,0,47,4,1,7,3,1,2432,15318,3,1,1,14,3,1,80,0,8,2,3,4,1,0,3
